source_part,dataset_part,archive_path,archive_tail,archive_tail_key,size_bytes,crc
PETCT_2019,Part 1,PETCT_2019/THANG 10/reports/day_08_patient_147.json,THANG 10/reports/day_08_patient_147.json,thang 10/reports/day_08_patient_147.json,2729,24858BC7
PETCT_2019,Part 1,PETCT_2019/THANG 10/reports/day_08_patient_148.json,THANG 10/reports/day_08_patient_148.json,thang 10/reports/day_08_patient_148.json,2408,4E74BC7F
PETCT_2019,Part 1,PETCT_2019/THANG 10/reports/day_08_patient_52.json,THANG 10/reports/day_08_patient_52.json,thang 10/reports/day_08_patient_52.json,2159,487D6AF7
PETCT_2019,Part 1,PETCT_2019/THANG 10/reports/day_10_patient_149.json,THANG 10/reports/day_10_patient_149.json,thang 10/reports/day_10_patient_149.json,2542,28FEC5A2
PETCT_2019,Part 1,PETCT_2019/THANG 10/reports/day_10_patient_150.json,THANG 10/reports/day_10_patient_150.json,thang 10/reports/day_10_patient_150.json,2565,F5B88772
PETCT_2019,Part 1,PETCT_2019/THANG 10/reports/day_10_patient_151.json,THANG 10/reports/day_10_patient_151.json,thang 10/reports/day_10_patient_151.json,2678,9B4976E3
PETCT_2019,Part 1,PETCT_2019/THANG 10/reports/day_10_patient_152.json,THANG 10/reports/day_10_patient_152.json,thang 10/reports/day_10_patient_152.json,1984,F0C9715B
PETCT_2019,Part 1,PETCT_2019/THANG 10/reports/day_10_patient_153.json,THANG 10/reports/day_10_patient_153.json,thang 10/reports/day_10_patient_153.json,2303,6D59DAC1
PETCT_2019,Part 1,PETCT_2019/THANG 10/reports/day_10_patient_154.json,THANG 10/reports/day_10_patient_154.json,thang 10/reports/day_10_patient_154.json,2476,78E210CB
PETCT_2019,Part 1,PETCT_2019/THANG 10/reports/day_10_patient_155.json,THANG 10/reports/day_10_patient_155.json,thang 10/reports/day_10_patient_155.json,2245,619D7F94
PETCT_2019,Part 1,PETCT_2019/THANG 10/reports/day_10_patient_156.json,THANG 10/reports/day_10_patient_156.json,thang 10/reports/day_10_patient_156.json,2618,826C5B7C
PETCT_2019,Part 1,PETCT_2019/THANG 10/reports/day_10_patient_158.json,THANG 10/reports/day_10_patient_158.json,thang 10/reports/day_10_patient_158.json,2369,46F915C3
PETCT_2019,Part 1,PETCT_2019/THANG 10/reports/day_10_patient_159.json,THANG 10/reports/day_10_patient_159.json,thang 10/reports/day_10_patient_159.json,2834,707BEDD5
PETCT_2019,Part 1,PETCT_2019/THANG 10/reports/day_10_patient_160.json,THANG 10/reports/day_10_patient_160.json,thang 10/reports/day_10_patient_160.json,2366,B80E1B96
PETCT_2019,Part 1,PETCT_2019/THANG 10/reports/day_11_patient_161.json,THANG 10/reports/day_11_patient_161.json,thang 10/reports/day_11_patient_161.json,3021,FAF44EDC
PETCT_2019,Part 1,PETCT_2019/THANG 10/reports/day_11_patient_162.json,THANG 10/reports/day_11_patient_162.json,thang 10/reports/day_11_patient_162.json,2595,EF9854BE
PETCT_2019,Part 1,PETCT_2019/THANG 10/reports/day_15_patient_163.json,THANG 10/reports/day_15_patient_163.json,thang 10/reports/day_15_patient_163.json,2120,11748A90
PETCT_2019,Part 1,PETCT_2019/THANG 10/reports/day_15_patient_164.json,THANG 10/reports/day_15_patient_164.json,thang 10/reports/day_15_patient_164.json,2295,D49B215A
PETCT_2019,Part 1,PETCT_2019/THANG 10/reports/day_15_patient_165.json,THANG 10/reports/day_15_patient_165.json,thang 10/reports/day_15_patient_165.json,2424,A574EB79
PETCT_2019,Part 1,PETCT_2019/THANG 10/reports/day_16_patient_166.json,THANG 10/reports/day_16_patient_166.json,thang 10/reports/day_16_patient_166.json,2301,D42E0EB9
PETCT_2019,Part 1,PETCT_2019/THANG 10/reports/day_16_patient_167.json,THANG 10/reports/day_16_patient_167.json,thang 10/reports/day_16_patient_167.json,2448,E76A73EE
PETCT_2019,Part 1,PETCT_2019/THANG 10/reports/day_16_patient_168.json,THANG 10/reports/day_16_patient_168.json,thang 10/reports/day_16_patient_168.json,2527,4A5407C8
PETCT_2019,Part 1,PETCT_2019/THANG 10/reports/day_16_patient_69.json,THANG 10/reports/day_16_patient_69.json,thang 10/reports/day_16_patient_69.json,2537,431022E5
PETCT_2019,Part 1,PETCT_2019/THANG 10/reports/day_17_patient_169.json,THANG 10/reports/day_17_patient_169.json,thang 10/reports/day_17_patient_169.json,2451,6C52469F
PETCT_2019,Part 1,PETCT_2019/THANG 10/reports/day_17_patient_170.json,THANG 10/reports/day_17_patient_170.json,thang 10/reports/day_17_patient_170.json,2590,AA19CFD7
PETCT_2019,Part 1,PETCT_2019/THANG 10/reports/day_17_patient_171.json,THANG 10/reports/day_17_patient_171.json,thang 10/reports/day_17_patient_171.json,2531,D770C2C2
PETCT_2019,Part 1,PETCT_2019/THANG 10/reports/day_17_patient_172.json,THANG 10/reports/day_17_patient_172.json,thang 10/reports/day_17_patient_172.json,2668,BFE7CC4C
PETCT_2019,Part 1,PETCT_2019/THANG 10/reports/day_17_patient_173.json,THANG 10/reports/day_17_patient_173.json,thang 10/reports/day_17_patient_173.json,2860,E6CD8700
PETCT_2019,Part 1,PETCT_2019/THANG 10/reports/day_17_patient_174.json,THANG 10/reports/day_17_patient_174.json,thang 10/reports/day_17_patient_174.json,2361,1EC88BEC
PETCT_2019,Part 1,PETCT_2019/THANG 10/reports/day_18_patient_175.json,THANG 10/reports/day_18_patient_175.json,thang 10/reports/day_18_patient_175.json,2576,AE36DE9A
PETCT_2019,Part 1,PETCT_2019/THANG 10/reports/day_18_patient_176.json,THANG 10/reports/day_18_patient_176.json,thang 10/reports/day_18_patient_176.json,2625,1EF127DA
PETCT_2019,Part 1,PETCT_2019/THANG 10/reports/day_18_patient_177.json,THANG 10/reports/day_18_patient_177.json,thang 10/reports/day_18_patient_177.json,2787,D19939B9
PETCT_2019,Part 1,PETCT_2019/THANG 10/reports/day_18_patient_178.json,THANG 10/reports/day_18_patient_178.json,thang 10/reports/day_18_patient_178.json,2478,9DEFF8B3
PETCT_2019,Part 1,PETCT_2019/THANG 10/reports/day_22_patient_129.json,THANG 10/reports/day_22_patient_129.json,thang 10/reports/day_22_patient_129.json,2547,DA43580B
PETCT_2019,Part 1,PETCT_2019/THANG 10/reports/day_22_patient_179.json,THANG 10/reports/day_22_patient_179.json,thang 10/reports/day_22_patient_179.json,2886,35E2D0F2
PETCT_2019,Part 1,PETCT_2019/THANG 10/reports/day_22_patient_180.json,THANG 10/reports/day_22_patient_180.json,thang 10/reports/day_22_patient_180.json,2427,AAD2D31A
PETCT_2019,Part 1,PETCT_2019/THANG 10/reports/day_22_patient_181.json,THANG 10/reports/day_22_patient_181.json,thang 10/reports/day_22_patient_181.json,2335,B4E67307
PETCT_2019,Part 1,PETCT_2019/THANG 10/reports/day_22_patient_182.json,THANG 10/reports/day_22_patient_182.json,thang 10/reports/day_22_patient_182.json,2507,BA7CB407
PETCT_2019,Part 1,PETCT_2019/THANG 10/reports/day_22_patient_183.json,THANG 10/reports/day_22_patient_183.json,thang 10/reports/day_22_patient_183.json,2429,20AE4B6F
PETCT_2019,Part 1,PETCT_2019/THANG 10/reports/day_23_patient_184.json,THANG 10/reports/day_23_patient_184.json,thang 10/reports/day_23_patient_184.json,2537,341C6B68
PETCT_2019,Part 1,PETCT_2019/THANG 10/reports/day_23_patient_185.json,THANG 10/reports/day_23_patient_185.json,thang 10/reports/day_23_patient_185.json,2310,080F0DF5
PETCT_2019,Part 1,PETCT_2019/THANG 10/reports/day_23_patient_186.json,THANG 10/reports/day_23_patient_186.json,thang 10/reports/day_23_patient_186.json,2177,19933897
PETCT_2019,Part 1,PETCT_2019/THANG 10/reports/day_23_patient_187.json,THANG 10/reports/day_23_patient_187.json,thang 10/reports/day_23_patient_187.json,2890,F9FCCFBA
PETCT_2019,Part 1,PETCT_2019/THANG 10/reports/day_23_patient_188.json,THANG 10/reports/day_23_patient_188.json,thang 10/reports/day_23_patient_188.json,2642,20365A8D
PETCT_2019,Part 1,PETCT_2019/THANG 10/reports/day_23_patient_189.json,THANG 10/reports/day_23_patient_189.json,thang 10/reports/day_23_patient_189.json,2980,FE7B921B
PETCT_2019,Part 1,PETCT_2019/THANG 10/reports/day_24_patient_190.json,THANG 10/reports/day_24_patient_190.json,thang 10/reports/day_24_patient_190.json,2892,339C793B
PETCT_2019,Part 1,PETCT_2019/THANG 10/reports/day_24_patient_191.json,THANG 10/reports/day_24_patient_191.json,thang 10/reports/day_24_patient_191.json,2582,1AFF9A23
PETCT_2019,Part 1,PETCT_2019/THANG 10/reports/day_25_patient_192.json,THANG 10/reports/day_25_patient_192.json,thang 10/reports/day_25_patient_192.json,3089,F337BE23
PETCT_2019,Part 1,PETCT_2019/THANG 10/reports/day_25_patient_193.json,THANG 10/reports/day_25_patient_193.json,thang 10/reports/day_25_patient_193.json,3059,1BBE89CE
PETCT_2019,Part 1,PETCT_2019/THANG 10/reports/day_25_patient_194.json,THANG 10/reports/day_25_patient_194.json,thang 10/reports/day_25_patient_194.json,2416,0E40D73F
PETCT_2019,Part 1,PETCT_2019/THANG 10/reports/day_25_patient_195.json,THANG 10/reports/day_25_patient_195.json,thang 10/reports/day_25_patient_195.json,2529,673DE2CD
PETCT_2019,Part 1,PETCT_2019/THANG 10/reports/day_25_patient_196.json,THANG 10/reports/day_25_patient_196.json,thang 10/reports/day_25_patient_196.json,2683,C8247D18
PETCT_2019,Part 1,PETCT_2019/THANG 10/reports/day_25_patient_21.json,THANG 10/reports/day_25_patient_21.json,thang 10/reports/day_25_patient_21.json,2747,D382074C
PETCT_2019,Part 1,PETCT_2019/THANG 10/reports/day_29_patient_197.json,THANG 10/reports/day_29_patient_197.json,thang 10/reports/day_29_patient_197.json,2661,2DDFF955
PETCT_2019,Part 1,PETCT_2019/THANG 10/reports/day_30_patient_198.json,THANG 10/reports/day_30_patient_198.json,thang 10/reports/day_30_patient_198.json,2024,F2422172
PETCT_2019,Part 1,PETCT_2019/THANG 10/reports/day_31_patient_199.json,THANG 10/reports/day_31_patient_199.json,thang 10/reports/day_31_patient_199.json,2774,403F2E00
PETCT_2019,Part 1,PETCT_2019/THANG 10/reports/day_4_patient_200.json,THANG 10/reports/day_4_patient_200.json,thang 10/reports/day_4_patient_200.json,2097,E8F50D84
PETCT_2019,Part 1,PETCT_2019/THANG 10/reports/day_4_patient_201.json,THANG 10/reports/day_4_patient_201.json,thang 10/reports/day_4_patient_201.json,2693,01AE5795
PETCT_2019,Part 1,PETCT_2019/THANG 10/reports/day_4_patient_202.json,THANG 10/reports/day_4_patient_202.json,thang 10/reports/day_4_patient_202.json,2784,C4CB0D4D
PETCT_2019,Part 1,PETCT_2019/THANG 10/reports/day_4_patient_203.json,THANG 10/reports/day_4_patient_203.json,thang 10/reports/day_4_patient_203.json,3146,713A7A22
PETCT_2019,Part 1,PETCT_2019/THANG 10/reports/day_4_patient_204.json,THANG 10/reports/day_4_patient_204.json,thang 10/reports/day_4_patient_204.json,2495,078E8C0F
PETCT_2019,Part 1,PETCT_2019/THANG 10/reports/day_4_patient_205.json,THANG 10/reports/day_4_patient_205.json,thang 10/reports/day_4_patient_205.json,2543,1AB79CC7
PETCT_2019,Part 1,PETCT_2019/THANG 10/CT/day_08_patient_142.npy,THANG 10/CT/day_08_patient_142.npy,thang 10/ct/day_08_patient_142.npy,156762240,2FE60BE6
PETCT_2019,Part 1,PETCT_2019/THANG 10/CT/day_08_patient_143.npy,THANG 10/CT/day_08_patient_143.npy,thang 10/ct/day_08_patient_143.npy,156762240,954DE543
PETCT_2019,Part 1,PETCT_2019/THANG 10/CT/day_08_patient_144.npy,THANG 10/CT/day_08_patient_144.npy,thang 10/ct/day_08_patient_144.npy,156762240,A98EEEF1
PETCT_2019,Part 1,PETCT_2019/THANG 10/CT/day_08_patient_145.npy,THANG 10/CT/day_08_patient_145.npy,thang 10/ct/day_08_patient_145.npy,137887872,246E606A
PETCT_2019,Part 1,PETCT_2019/THANG 10/CT/day_08_patient_146.npy,THANG 10/CT/day_08_patient_146.npy,thang 10/ct/day_08_patient_146.npy,164102272,7CD2549E
PETCT_2019,Part 1,PETCT_2019/THANG 10/CT/day_08_patient_147.npy,THANG 10/CT/day_08_patient_147.npy,thang 10/ct/day_08_patient_147.npy,164102272,043483AB
PETCT_2019,Part 1,PETCT_2019/THANG 10/CT/day_08_patient_148.npy,THANG 10/CT/day_08_patient_148.npy,thang 10/ct/day_08_patient_148.npy,144179328,D334A022
PETCT_2019,Part 1,PETCT_2019/THANG 10/CT/day_08_patient_52.npy,THANG 10/CT/day_08_patient_52.npy,thang 10/ct/day_08_patient_52.npy,156762240,9BD48C1E
PETCT_2019,Part 1,PETCT_2019/THANG 10/CT/day_10_patient_149.npy,THANG 10/CT/day_10_patient_149.npy,thang 10/ct/day_10_patient_149.npy,144179328,05B4A816
PETCT_2019,Part 1,PETCT_2019/THANG 10/CT/day_10_patient_150.npy,THANG 10/CT/day_10_patient_150.npy,thang 10/ct/day_10_patient_150.npy,144179328,C5C26345
PETCT_2019,Part 1,PETCT_2019/THANG 10/CT/day_10_patient_151.npy,THANG 10/CT/day_10_patient_151.npy,thang 10/ct/day_10_patient_151.npy,156762240,53188D71
PETCT_2019,Part 1,PETCT_2019/THANG 10/CT/day_10_patient_152.npy,THANG 10/CT/day_10_patient_152.npy,thang 10/ct/day_10_patient_152.npy,164102272,E06B6E13
PETCT_2019,Part 1,PETCT_2019/THANG 10/CT/day_10_patient_153.npy,THANG 10/CT/day_10_patient_153.npy,thang 10/ct/day_10_patient_153.npy,156762240,73F094C9
PETCT_2019,Part 1,PETCT_2019/THANG 10/CT/day_10_patient_154.npy,THANG 10/CT/day_10_patient_154.npy,thang 10/ct/day_10_patient_154.npy,144179328,DF9775E5
PETCT_2019,Part 1,PETCT_2019/THANG 10/CT/day_10_patient_155.npy,THANG 10/CT/day_10_patient_155.npy,thang 10/ct/day_10_patient_155.npy,156762240,19557BC5
PETCT_2019,Part 1,PETCT_2019/THANG 10/CT/day_10_patient_156.npy,THANG 10/CT/day_10_patient_156.npy,thang 10/ct/day_10_patient_156.npy,156762240,18E35E84
PETCT_2019,Part 1,PETCT_2019/THANG 10/CT/day_10_patient_158.npy,THANG 10/CT/day_10_patient_158.npy,thang 10/ct/day_10_patient_158.npy,144179328,E03B51EA
